gene,half_life_hr,decay_rate,p_val,geneSymbol
Mtif2,4.14746554249339,-1.78901035561114,0.290041347528163,Mtif2
Cfap36,12.0739636905675,-2.85756429370999,0.608742249773579,Cfap36
Ppp4r3b,10.8860437853349,-2.75399450275488,0.623270701694819,Ppp4r3b
Pnpt1,5.92020503695878,-2.14488400349923,0.420080597465305,Pnpt1
Myl7,0.460505131316281,0.408918359843673,0.583145835438068,Myl7
Zkscan17,1.94458057569722,-1.03155923208287,0.193758075902191,Zkscan17
Polm,3.38793168824055,-1.58673253431122,0.324704856796424,Polm
Pgam2,1.67077219682987,-0.879798833450783,0.274272405861499,Pgam2
Mrps24,21.2163587946015,-3.42128544595237,0.709819895288045,Mrps24
Ccdc117,4.01060709120646,-1.75545554475701,0.489020025296629,Ccdc117
Xbp1,0.942796254067747,-0.30760783945436,0.0510570613784708,Xbp1
Supt4a,111.241720494403,-5.0782184163363,0.911899481776188,Supt4a
2810021J22Rik,2.40653049358096,-1.24469900160293,0.596472887534092,2810021J22Rik
Ska2,1.67666098988193,-0.883317230263169,0.342909067406571,Ska2
Prr11,2.79889299955154,-1.3957369022855,0.400864127164123,Prr11
Smg8,0.522331957686052,0.282939038373876,0.27741930456228,Smg8
Tubd1,1.77909867443122,-0.94261979396169,0.16898293860409,Tubd1
Mrpl22,9.9706539224057,-2.66615909141214,0.548165245729686,Mrpl22
Cnot8,3.00956049178509,-1.46830697266283,0.268180223217723,Cnot8
Rps6kb1,6.7953751372893,-2.2827551745033,0.468576073359293,Rps6kb1
Sap30l,10.3561482457179,-2.70409329732774,0.661937946918327,Sap30l
Galnt10,332.179331574816,-6.1721878990126,0.964649381009818,Galnt10
Rnft1,2.73873823837426,-1.37401023797666,0.350713383875195,Rnft1
Mfap3,2.33949207315741,-1.2164467636365,0.296742668555626,Mfap3
Fam114a2,16.2713412983458,-3.15591827838671,0.711266262008736,Fam114a2
Ppm1d,0.840295002661832,-0.192510665427871,0.126778158779092,Ppm1d
