gene,half_life_hr,decay_rate,p_val
Clec11a,6.74150820127965,-2.27479658920924,0.000189975320431934
Stmn2,20.965354164314,-3.40938419418424,0.00439008971231407
Scin,5.22568067720326,-2.02009798309668,8.02832374144385e-07
Scn1b,6.42585376574038,-2.22684242436224,5.23184949535591e-07
Scn5a,10.7925311181841,-2.74536725234065,0.00716087945736249
Scn7a,7.246620659959,-2.34704816491475,0.00207659655536203
Scp2,11.0849875637682,-2.77210464175199,6.72321383935891e-05
Zc3h7b,6.03425082314461,-2.16396462875831,3.50262513982605e-06
Scx,41.031992608762,-4.08086499053511,0.321049995251947
Ccl1,6.42931500986347,-2.2273809228086,2.07912087380498e-07
Ccl17,13.03480930085,-2.93413633808259,0.00335269211681885
Ccl2,0.731032506715914,-0.0532155691922158,0.517162687397145
Ccl25,7.29974663552169,-2.35435256067091,9.96011303050988e-05
Ccl27a,19.0713916075541,-3.3147023111841,0.0893288006492652
Ccl3,1.90683934020925,-1.01195999625149,6.44193375661878e-05
Ccl4,1.56207921651735,-0.812530685513048,0.0246119597740521
Ccl5,20.3559662208552,-3.3798869698873,0.354296679312762
Ccl6,6.3850838206952,-2.22047753773179,1.246337787869e-05
Ccl7,1.17359044122081,-0.526580723559421,0.0247142841010644
Ccl9,5.56176084714997,-2.08242767783327,5.44464851113355e-06
Cx3cl1,7.03297843919566,-2.31712321224035,0.00164224294253348
Cxcl12,6.35539800690442,-2.21581745220051,1.29044803873192e-05
Sdf2,4.33920984337358,-1.83420518837956,1.28486614711229e-07
Sdf4,17.4248416335704,-3.22440978872614,0.000202257206620056
Nptn,4.41463635950887,-1.85143838646827,2.78738571596609e-07
Frrs1,9.95083302931587,-2.664169189787,7.53438039826458e-05
Sord,9.94109234837077,-2.66318982941451,0.00017747872370135
Sdpr,2.5096361324948,-1.28665069608306,0.00309138617246507
Sec22b,3.27828364749279,-1.55383292781648,1.36868076188916e-07
Sec23a,3.49510308283924,-1.61787579020709,2.57187056482596e-06
Sec61g,4.92355327233274,-1.96054340024159,1.21226351334463e-05
Exoc4,2.87346750795319,-1.42203241200234,3.97063958242713e-05
Sel1l,3.27007529858539,-1.55132593231604,1.52872876063914e-07
Glg1,6.8342705400516,-2.28846266085609,3.07537301703318e-05
Selenbp1,4.09252363361447,-1.77567472568812,3.17324783145743e-05
Selenbp2,4.13976639456097,-1.78715228039231,3.60956954242916e-05
Selp,3.42612373515785,-1.59794243633983,0.0809731139300563
Selplg,3.92019854338751,-1.73265522192477,2.49395748892118e-06
Sema3e,5.34670323330453,-2.04299307347527,0.00613691766848803
Sema4a,4.69191105505347,-1.91235289446974,1.13669670709831e-07
Sema4b,0.932469810762951,-0.296594418076489,0.0395650280587461
Sema4c,0.690965001500826,0.00315318497364846,0.956894477228438
Sema4d,1.98445636305893,-1.0518579246965,1.24438836925913e-07
Sema4f,1.80878574427331,-0.959168681214954,0.000787350930501545
Sema5a,4.00282615664435,-1.75351357138136,0.00140161010352402
Sema6b,3.03444405575911,-1.47654115063995,0.00117846552054727
Sema6c,3.04524666539822,-1.48009482516158,0.000291446665392367
Sept8,6.51954226686163,-2.2413170895867,4.71512049252268e-06
